id,source
75646,2466442420222282962
101767,-1412088188469668286
8647,8636406534886263646
97241,-4945856626322911575
23787,8796213570280825461
5981,-7529104412066228779
43406,-1966750567784307917
12157,3116351690910232557
57368,-1057353660390446818
49450,-6352446023947078841
96976,1256417234125046562
9830,-5363150172454704457
104048,7625731643132992255
89637,-1080786614017809905
46467,4683708587496993962
74843,-911567787339791379
41608,-3499375893827188682
3087,-9057667603830412420
90651,5843260878754694229
91861,-4569922410326812146
84252,7539290408647773224
38889,-5186346741630828004
78500,-5512780352052634422
74888,-6964073592769877356
64193,2243509622888482286
72976,-6706074321647620522
57304,600348232947423149
96619,-4118653622288484428
100030,-6650035024953142099
43679,-7132213643545496610
3656,1545100284746328201
68746,1342536680733653658
14191,-1049036485881237122
85826,7282988408473322865
97379,5673039870002846691
43239,1306687869297145701
49320,5040222787718762658
83807,-669051272630458625
25602,-6622008480696630164
24357,-4569922410326812146
66291,4017122733254011465
70011,6769833409219239127
82650,7504204544543213204
14830,3497832176149225496
91340,4065870316333070845
74120,6984533944841681358
26875,-5306140375901992656
91681,2179701715279694512
47352,-2195375652691883424
65517,-4613613575165823242
71937,2669698642005364052
61990,-4569829159503492166
93771,4034945161916855600
100757,2077567092005914232
34165,-8037441332631846023
25747,-6562902015697529847
21624,-527634551315887302
84683,-61382743409764082
49248,-3833350414285081020
70570,407713302557111985
83755,-5210748411604864932
48250,-4808331332677919571
44519,-8796485106183866551
8348,6479768689951986927
45575,4197529052745376596
22554,-3802044769710847725
12934,4926477629528050206
82919,4741045878365298545
41962,37459703634347449
13526,4992851092259828355
13763,-1820541289136182910
72949,-5775018649234029637
42657,-7108361898049472390
92028,-1518670366934615369
69782,3408531674132127414
45453,-271496168353675566
54306,7587245400732661961
16627,-1430079240535925083
22625,5195750829909086493
58921,-1173848807378143960
70110,-8771305410169244174
74472,2125509623783020260
95902,4197529052745376596
40477,-3250013302338642214
52078,1025390120237726334
79307,7202029927903572832
14561,-7679349415838647349
3948,-1057353660390446818
13388,-5556203959263784136
11647,-546883453631445475
18900,3334479240279842711
27621,-3034532766966686881
83310,-7147497503126529270
93648,-8740124711724562440
101122,-4619322351552179768
22267,6389960502448450358
84879,4925609060172061324
64883,-3306992254236235372
30668,61008030393036984
80180,7905833854752608889
6158,-2808574213497921275
40418,6864486874992329382
66381,-1712896181722331717
35373,5252202305699740530
54701,7980292580869066956
101281,-7936224274894468471
37922,5475873771369804260
27113,4622397390223212156
27110,724517743105022048
20989,2969435223188907698
8301,6079763540974055494
94034,8537806421612197451
2251,-6890157855782583695
5533,-5214676676210226020
9896,-5270858871907291103
9431,1211596913292590776
85872,-5558741568026899013
28451,-8226830561300562318
72610,-7353071444399104995
16068,-7118886246241951077
28905,-2549186196894286584
26923,-4600762808483645385
37573,-5341178694280828902
68572,-4967383919567569954
88810,4683708587496993962
36765,-3843919761543211348
21522,992313414794872844
90967,140956478461560038
46073,748150591821659587
24502,8367601086102553758
57404,3833242263827067838
103235,5354928090098724274
91424,-1791078513448732685
67187,-4820204243303273441
55286,-3262725633457772160
51282,8606763372519202947
36676,5735898375758897142
73048,-8438674111767560168
30970,-8467890521232764387
74453,3486823350335369570
21939,7958953354451380735
44736,-461873173992656413
66763,-1535709844177297773
6755,6606397362720166400
19968,3750817359905752924
16681,-2552676896952569525
9672,7156679344004784342
80980,8956447672030030379
69489,4300111028252301909
76718,-4569922410326812146
78288,5149361040439684321
3060,-4191493908465531540
93487,-8771305410169244174
69084,-2024656305930499013
34603,781153310740634767
6395,1209332116115311423
61548,-1906132503629799188
61550,-6703148811279864055
62061,-3250013302338642214
25750,1395792778509966275
18751,-8678644568031828579
58545,-8964632922026323001
101950,1417019995074569524
21105,2320936400014105285
70680,-6845501753887929106
32458,6447338870268618879
77543,282586465876282473
66224,8294617369527344421
23130,8658627334353140355
18473,6952577501685116546
79351,-6705005099893095578
33637,-8604941267746166542
46823,-7903427478565189658
39135,5204714529526967251
67845,1387453834606884966
66925,9130972684552340477
76490,5454687587961401613
10938,-4971516734397158976
83889,-6864393415756144700
98285,6864486874992329382
49870,-3223808606755965117
56163,4709126837416367763
94947,-1897185335868056927
11258,-392097035316639623
69275,-3158487091305536488
17920,3497832176149225496
74226,438992158615624151
62547,1583656657321412763
91621,-6181006065782669151
71968,-8771305410169244174
28692,7820144747786311446
102930,-8604941267746166542
32261,-4953837381609336960
18187,4685704623728927805
98278,-6130473899990033059
84328,-7678076708492401154
25206,-3429063749790883490
63625,2917187418739382426
51547,-4688532835616760784
77258,2848762204675333053
30602,3914435258703469602
90928,3510343547070951299
35067,6844469150701825120
40651,4600033249526433309
34342,7585629157386678688
69020,3005826509978628313
25391,2682542051938284785
39809,-305756512197952997
14471,-4354821534050445590
95276,-4569922410326812146
29551,9120279295370691440
102794,3497832176149225496
27213,-1430079240535925083
72684,-8153073942770086705
49562,4004472451613472648
23442,7509018546556080659
38550,-5299075245397003965
13413,540869179258714239
56721,4683708587496993962
77487,-847701537747584293
44772,5244139023891081734
72161,4490309047625651254
92012,-5171793848860180990
63964,-4374575922248903007
16472,-8215728884298060665
27551,-7356004348417333110
92350,4373088934116196178
75007,-4191493908465531540
70590,4361949809738373033
100213,-1820541289136182910
62055,3786508635249008121
45079,3227037829998848216
56248,6884720503520696836
83316,1641254890679571111
81202,822178141231818971
22313,-3455862633761579049
52638,-3875622111726099900
76293,6298567215918859513
36412,-5492203184883343474
55353,282586465876282473
53297,-1057353660390446818
51776,8483807309987841412
61351,8600532443303762549
7055,7242703980549365694
22501,-1458164490521822568
3,-2918338994066199004
60328,5204714529526967251
62096,-8153073942770086705
83459,-9014756888495949603
26800,3371602535472631457
13259,7268888098615133048
101734,-3718138190815992546
22245,-2666765128790380942
86066,7337994792859424487
96450,1876173295326504650
59252,-3352274933227575111
5631,5580799031480721186
15251,2903734725604993850
47366,-1361103227534864623
43114,1154643096303645968
98846,-8387105044799283902
69072,-3223808606755965117
92437,-4157088441878367713
90738,6444599519864705866
69415,-7010980454079141622
93369,5668569659752695211
22470,-5775130807035084573
81728,4457497589447910041
26546,9104420865937312536
42829,-461873173992656413
52663,8493270769776253008
39186,-5864093827519644724
3457,-6013984066380399047
16243,8292864357809615054
100990,-6998599970597368979
68540,7668282223771892195
52142,2737569036372235635
103115,-6184720740601458821
17454,2187634985066702795
26693,3052176617519417538
72222,5832655195975823947
79134,-4557165952795240987
91597,-1439309142023385727
55329,7573276800402196190
98779,5683320260274539675
23167,-4445159420680835994
44642,-4162142841563027886
69121,3787350931282550941
101399,-1458164490521822568
1339,-9160107923892504780
23379,137919035250692463
64260,7020883769607640263
72218,-1458164490521822568
79199,59206622124922351
83244,-7847008361873836747
75980,-3259619829035975282
50073,-7669135479875226053
65544,7724010344048754070
20456,-2437054260166096192
12568,913032356287218722
57543,5652249635978188047
11856,1000589811519865531
2505,8380294571291117123
18342,-7847246587015414182
83734,7632921805790609769
19441,-4820204243303273441
90168,-8686650691611726045
13687,-2627191943275087833
71125,-4569922410326812146
77919,-9014756888495949603
92179,2658911638369310948
47192,8839208150402954882
95240,7992804877783587798
63559,1010811914302046062
79013,-5098623882789869402
77159,-4191493908465531540
36550,-2170490905662767491
85012,-4290719940548728272
61395,8848199031644292832
91263,-5549119613256103066
79572,-4112454400544031260
15836,-3958317467862476600
92981,1943724049494401475
53069,-5516135198771742397
97927,-301491665562758363
95761,4977719633245204080
20470,4197529052745376596
79089,-2190161969817386400
16759,2971282042978240148
16426,6444599519864705866
94221,1567864695259090410
38350,-6622008480696630164
103587,7139070638207109724
50117,-109649028604227929
52641,7479838018590341332
95362,-6513604302986060002
17013,5388673303603626795
19614,-7679349415838647349
67898,543181730842259930
82105,67739699324928002
47367,7722922043252665479
15534,-2380329174282840649
56427,-5299075245397003965
63985,-8951427630454553688
45128,-3562723416010769975
65252,5244139023891081734
95028,-8939424839232844229
11539,-148679073303766449
64666,6072927084597875454
27014,8196127624179318748
21554,3437697712176117404
71807,2464716036417008662
39010,-4191493908465531540
22870,-8004198846979941011
27002,6708233757379333650
83878,-6181052337396178873
42724,-5650468448272509792
1303,-2437054260166096192
47874,-4162142841563027886
85026,8416368236485955361
28943,2636567818135272964
10305,229305409215211192
10944,761886985199815282
31652,-6622008480696630164
10788,-4366914360851012453
100343,7840400517462475156
99891,7158440650791544629
79703,-4967653757374180140
68782,-4046939871319184497
31383,5014901350493360651
51149,6399167856023053613
28337,-3386291972171625045
60218,-5114124052368494470
67614,563319425002408999
29985,7924695912037918070
3100,3832894307283610640
56264,-6622008480696630164
13407,-8498185029127440457
87515,-3466798277961274058
100163,2401333421076256083
90559,-1720402663255961499
85068,-2437054260166096192
86092,4832999057093834196
51154,-4746548180371602620
41919,5982564535691487044
12107,-7356004348417333110
50084,-109649028604227929
37787,-1435130382585969381
37865,-1550299223454765583
71397,-5746528970332294026
96744,-6879296349019129196
88909,-6963890852349403663
68986,-7779882639155266951
96695,-5261552087790692605
87296,-3988947424137605485
17107,7268888098615133048
53033,-7120800611666591326
83024,-2970958949937241828
1243,-5680784996457522902
58325,-8924913182635099054
98268,-8202049402422758992
16633,5453559362776867211
56433,8753885441167412485
800,3005826509978628313
52258,1764030160871528254
58951,-1559574753377443289
2876,-2018453003880681177
53370,-6130473899990033059
55180,-2047779609551397219
84282,1116358619099308333
97585,-1458164490521822568
93569,-7482418318073853280
24317,6154031553487512205
95488,-6878010909039544968
91707,8404728339579475501
87061,7730481073351957529
1017,152352800926876655
7514,-7535974942779298398
76569,6111153437565779222
64806,-115167137354789445
44338,7522306753399478760
43724,-2549186196894286584
23417,-1230396030065978712
50106,4738196187928569420
73344,-233669089550051847
50099,7721269807198213735
60421,-7329035877019971490
63076,-1019965354895125606
40146,7616652709962821577
75434,5937096423744821402
61643,1561304677624752663
57760,-2257694831282254946
54071,-1791078513448732685
92478,-1322695289765662420
102489,7525000193018887376
20149,8941521879520926795
80982,6160604316669064276
54103,-8119371131410897627
91564,8068419086666073744
43870,6081066305771020458
90211,-5299075245397003965
54502,-6562902015697529847
88112,5090885592302137573
50953,-895252807456032623
23009,-1346915522636116614
86043,-7270745879489870886
62151,4977719633245204080
1868,-2406328584204691991
13926,563319425002408999
11832,-1897185335868056927
32553,-7652221068329244842
81127,6003863690664617969
63053,2844432013804549949
77357,8762569281665299525
46844,1062664228800562683
51715,-2970958949937241828
32445,3083181164817208170
68443,-8472713740188376139
29238,3440405671960725977
54556,-1771075914463233531
55543,-3455862633761579049
80946,-1791078513448732685
13439,-6459220365373707363
30555,3371602535472631457
24878,-1012369795243935306
10562,-1057353660390446818
10035,6662486022341873405
30528,-4148144630587561873
85256,-3022768391193625438
6389,-3924077519785844411
47240,-8400850802620689822
3363,8251565346128723845
67005,3833242263827067838
2542,-4363636385428144327
50353,7128079220492270062
27986,4683708587496993962
40869,6884720503520696836
21113,-8924913182635099054
65194,-8877420829666816167
26970,-1526232176081834538
93732,-8712058809621657120
5949,7265402844064106253
101720,-1559574753377443289
22276,-7139175320359687733
17889,2853331878615103479
37768,846594113831626356
2087,-3158487091305536488
91350,-8510211487837725813
87418,7736999779642100495
40681,2461151115437697822
86764,2565303469303267954
23516,-3034532766966686881
40347,-4100922143394313886
92742,-8764027480521063764
39626,883111547342432411
31890,-864660561265019495
29579,2445307481820379409
75750,-115167137354789445
15008,1344252886394537562
10648,5034997109197911957
97112,-8928062675046963880
7813,-1784248113685601206
90318,-7089716415039003314
42310,-7497651322495881567
50150,-880232502005876845
11054,-3015363231045449884
66770,-6423853030862814046
64481,-8761246936581019778
100889,5841723480357262126
65226,-5503848603426419996
5350,7695199767801894510
53921,6425113521023655353
50888,5340453155227731964
53205,-5812833924282814839
30019,-7847008361873836747
97654,3353856219169766284
100878,3589433208174960188
53096,7668282223771892195
56962,8294617369527344421
26410,485306011883408880
70439,7343113416335732575
86285,4479048598665401182
8483,593894634122258091
64249,-4619669767719029161
47499,-1897185335868056927
41677,3997670920335683902
82421,-4511684370962104760
44243,-1509000812381395730
98589,1010811914302046062
62720,-7703812414785973467
70076,-218188909438691866
92102,8783183593196295739
97368,7448028171994182232
62643,459247978477519697
73317,-2252913206852441915
77281,-7270745879489870886
50694,-6181373866601706852
4919,-4622146438936485765
48154,3720366796439288909
69100,8155060354376806193
91779,213207410244880941
33176,-8592966826833165091
35966,-1942565172287994437
69053,3408531674132127414
87441,1116358619099308333
44430,5619855756821531221
40744,526026956166719610
81263,5660677057919804389
67316,-3544200894708620137
94418,-4191493908465531540
77959,6864486874992329382
34613,-1231936191435736796
8048,2068110080081470310
77185,6713896661761975948
15875,-4403044696781955878
38628,-6026997405132358175
72878,3795713221171413245
32481,-3662356229444129389
63486,-9057667603830412420
78803,-896266247575614654
15104,-1488359228832596079
48061,-115167137354789445
38658,-5202980929523441068
16373,-3888592097577243996
83962,8658627334353140355
85726,900008791428528945
92411,6564560681224024564
54364,-3431637093257964269
76773,-4515591629616707908
26453,-8379930710008739622
104429,-5015280754807096730
60500,-7236656919387491255
93699,-4988815473179217880
58778,3149126264795719954
69958,5111782613796168645
104492,6844469150701825120
14963,-6788662930373110667
67393,4943518170198704303
9784,-8717606945632007259
98809,-3056536590461624144
32808,4191889989103555691
50779,1680660938343873913
97887,-9133403150782269134
6250,-965163220124260199
50830,-356216017535033413
4391,-6292836295174516007
24789,7202029927903572832
16583,8354939675464021978
73985,-786799750191309605
16628,-601986193715564620
10523,-3015363231045449884
37733,1433224075737389101
69951,-6936273978417296936
32170,-3373905122078211979
2203,7654887974926910626
74343,-1242408030875144641
7451,1486933481952395053
102597,3108916060684310983
27838,4460714870812899453
2873,2125661764274472637
38947,6388021392578255542
34750,4403138777771485857
14655,-6800748418466614057
76877,-7356004348417333110
85374,-4429304710382658178
3926,6405201483699827250
18547,-7073433462993963261
24254,-4782814942288119382
17231,900008791428528945
11779,8967919504577734219
78748,1461179275371013332
12754,485306011883408880
23594,3833242263827067838
97680,-8924913182635099054
31605,6148953253769366550
31209,-5701832902527109369
10039,-8796485106183866551
57518,4457497589447910041
69313,-601986193715564620
3488,634593263094772795
64268,6996642975987519062
103552,-7037940390494910647
20263,-4569922410326812146
13625,-1823921201278409802
61220,1994869862378325078
3336,-6863182019033790474
2186,-2194653460856211721
22920,2950604751533905112
50977,-7986225927095174366
32588,4566952266823865490
7092,8345722222898337838
25012,-9192743374707595380
84831,-103074260675435455
98476,-2190498071442001068
96130,4320801946180913843
65995,7805611288981484184
61883,2468352939349594283
25534,-1712896181722331717
33052,3371602535472631457
93351,7020883769607640263
64979,-6974918569023536182
77512,5040222787718762658
79942,-4861479957584893381
55873,-1076399071059332035
47594,3035998246789531453
14936,-104162549495660895
7965,4096805725702961112
31191,1846394072397208370
27802,-2645221441811266631
22908,-7155863812760340485
13027,-4242809079004866403
44246,-2665480605176512610
6291,-4235138044448551181
80012,-6622008480696630164
26475,5832655195975823947
4133,-1153100230522167195
84956,5647885035809727825
68193,-303586530240830240
87796,5201209364600809210
92898,-3015363231045449884
81873,-2863028958852469505
50194,8602439515965040574
51263,-2728984004347936411
19948,-5326342707604263949
92904,1107642197190909644
28988,8380294571291117123
83278,9101426080656807756
57452,2392846998549941641
59955,-7010980454079141622
51332,-5012804181403818239
78730,3911167335596014558
26437,3175810573251510760
87659,6408537125999965064
87070,3388541719590876739
43453,-188105537095335687
10410,-3161568718551576055
100996,8294617369527344421
36377,-7861672909719206086
90214,981789127750603755
58602,8981156489068138599
98641,6654041154505623321
63988,-9090567240892596020
74773,-6642036175660811063
100764,4844714404677421188
289,61008030393036984
83085,1306687869297145701
85621,6733975785689697362
85248,-2437054260166096192
48638,-2065023886091371704
82575,3243206236681134474
21007,187590336493671668
101886,-6964073592769877356
79455,-3161274676827729327
71987,-7451272223132728449
41870,988353463096343512
34664,3336141298360054754
52164,1336063297835456676
6106,663847709882502421
79518,2791203601272145213
53764,867241749452126128
50614,-6264480809054109288
34811,-6944325760913386551
69190,5452123328996017927
20906,3496635683881618225
54761,3497832176149225496
6027,-6491678145081382906
76523,-3160654073120347838
98366,2749873084016603845
96017,-8299198160174708974
48671,-1412088188469668286
14081,1403258605463156579
47286,936387590309113339
18404,8658627334353140355
5463,2484901642707060162
88568,1123550904703430871
8216,-4100922143394313886
24189,8505405047744880428
94435,8600532443303762549
27706,-7529104412066228779
77718,-7484808238416745690
57405,-537539596923230638
64924,-911567787339791379
75376,-5299075245397003965
5716,-1511350351771732755
103523,2745960748125582590
62855,-3544200894708620137
44372,8366719728897238912
15088,-2372729703581157279
80095,-2860227587438545820
102288,1517435840088492890
13920,5903317003784765578
87914,1328636759715660762
11183,-2024656305930499013
29554,-3223285686663907327
101514,6864486874992329382
86145,7544587912536460411
50624,-8713884732738719953
39349,5935458441286658008
24565,3387187549991277726
47381,-6401024226331004887
69696,-6969885593859530281
30462,3210303779037780310
21055,-267269181036046980
79418,-7888454013826831262
85237,67739699324928002
71442,3408531674132127414
2001,-1838464675882223026
32437,-2635022582732474549
67847,6541522112183709745
19171,259188584628374924
68377,8380294571291117123
19016,900008791428528945
57688,2020075786716751205
39004,337100444462235016
84206,-1173848807378143960
46711,7597665602813024278
13293,-1864132123715752377
68932,5016752761898247628
12361,3305801679530765577
41859,-7551386334623974557
34653,-1864132123715752377
28970,1319136192675515169
73328,4514667950102798016
85362,3690482879603623176
61658,-6878010909039544968
50452,-7783272097433035522
95433,-5353639451015889676
25178,-5349713555244748001
83123,-1398534848473776181
73103,7006595681273283552
9937,-8498185029127440457
77229,6818843180419952531
5587,-2141791351541243218
62644,459247978477519697
52637,8786176019725276565
4429,-752880324753798197
51205,5381232074770498718
61499,-7614344384993664432
35403,7139070638207109724
77210,2381554140236838539
73766,-6091821789537980913
33771,8837016273602132289
102627,3005826509978628313
35106,-8924913182635099054
53898,280045727501640719
26320,-5171793848860180990
61769,5204714529526967251
72958,-190414407714089400
26322,883111547342432411
86087,3080117146928921347
20091,-5012804181403818239
78872,6984320075177750555
40379,8969200843983002200
95370,-1778201252110142945
81403,3997670920335683902
49000,-8285720632976283281
75396,-847701537747584293
61913,6903057095103054844
92760,4168382167435168218
55780,-7351815880428608811
66867,-9046032675153974055
4787,-7011398768473137261
7911,-5885393409408544425
30487,-5543802836990513861
103513,2565303469303267954
56230,-1221783660163051782
20381,7637313676852068573
76154,-8771305410169244174
96181,3411445662711104838
83338,-3789480349951430177
57912,8086672553589949153
64263,461786339798941015
56456,1738477883487988279
45706,-4010559852633521939
15820,7604717362823613412
54333,3132135067665293318
88028,5016752761898247628
68992,3773753419009814262
61315,8745524433320642182
80735,-2157827048899196263
20852,-6910058031023889586
20196,4300111028252301909
18763,-4520551307611120746
44421,6131958714961963899
10556,5016752761898247628
68369,-2666765128790380942
101949,-6975779302904643705
1285,-2535065872265903960
38915,1314593828954904442
49708,-4967653757374180140
99602,-3084199059905400799
44724,-8696479871836914144
34180,7470200338060620363
45761,-337143506457840547
48534,5010621259580823624
90121,7149438038634919228
60868,-5340516866536495208
100721,-4196460653732858210
23501,-8686650691611726045
18676,1270965832946781672
8757,-4191493908465531540
70632,1577227587759085994
76534,5658713339285435179
85084,-7010980454079141622
63643,-798397499788492891
52934,-5588326864474405110
81410,-1743912110841461813
7667,9178924298267370777
72767,5340453155227731964
45564,1207816242178236962
52689,8403252487522444954
67661,-6878010909039544968
56058,218962303933351119
54791,7020883769607640263
82003,3795101658389863586
94832,8787658569714913305
37135,8246184360163854914
102203,-4967383919567569954
12709,-1556971156724305152
85587,5629044727002539451
1620,-5299075245397003965
79735,-6209488732035898218
101624,6148953253769366550
98510,-5455581630928501624
16318,-1508949022483904011
31838,883432699490009413
14332,846594113831626356
96330,-5261552087790692605
20649,-8511273708812867383
24011,-2355956423946042458
25339,-7600635718644354875
17701,3957341669420950563
16290,-5959007558178962811
61263,-2587523359221372322
73801,3591419785052090197
45157,934385041579618481
23752,4282489374803071353
21766,8467256006400170261
77563,-5805060664261872377
77079,-3158487091305536488
80237,-4751812552695286652
90493,-1922936686429315888
58483,7413659716449276645
24273,-4227795046273013357
17585,-6727749947417646167
12989,7132211857564115595
41667,742296754814511631
97396,7794104932919316330
102537,-4044750977306627891
4883,7585629157386678688
90367,3243206236681134474
70395,2428924689417554950
94504,7820144747786311446
5417,2945944180504095458
20739,-4515591629616707908
71312,-4622146438936485765
70419,-2880393244735276392
37141,1337845135567827001
44067,-2257809928327427081
16336,-3676764727982604567
95326,6864486874992329382
69344,8658627334353140355
69838,-1506543815520097982
94906,3693971009905242347
39510,5547124631527490744
64140,5121641484996551056
49876,3662328609270193848
51796,7777452743259326349
70178,-2339348783217466274
85334,6680642687410361651
26298,-3875622111726099900
66903,-7722071268383663074
46319,-8710686015908049674
58541,-6622008480696630164
73993,-7548531817243634473
36192,7242703980549365694
81253,-8400850802620689822
97498,-1897185335868056927
72099,2663458063516532582
99337,-2190498071442001068
64180,3832894307283610640
21974,6769833409219239127
79733,-6209488732035898218
53480,1396384732549584336
41136,-3160654073120347838
5206,7982473701824792487
3219,5244139023891081734
63775,-449248147591946788
15089,2856426116426764582
4646,-8771305410169244174
82321,-7120800611666591326
99282,1565964462326885381
77162,7043697684861871299
48079,-2301972593136429261
29413,1010811914302046062
15475,-5270858871907291103
63344,282586465876282473
29637,-2391530177073562282
81196,-3662356229444129389
53512,5381857761533817881
49124,-6637857104792172147
67863,-7374688092730211686
58047,-8153171963668326799
71757,-7236656919387491255
86295,5204714529526967251
24330,7368170082271831919
71416,5612817353017480763
71117,3081921952843033152
35423,2700569910959321703
78103,7587245400732661961
10522,1705650479620511974
16206,-5588326864474405110
42615,-3051794915411231641
41298,-5456774747802139726
69702,8780887040005205350
39364,-6332002308607396149
32003,-1737098091503677856
60556,-4445159420680835994
10807,-5179384478097887469
38733,2793148065470016298
7209,-8841575622757766277
82244,5859504213843958559
40108,-7168441468205738606
77196,3497832176149225496
62404,4693438276046127329
21869,8658627334353140355
10717,-4198229759022828690
49939,-8592966826833165091
6524,9159351712175740422
47884,7954324033526432084
7775,8745524433320642182
101532,2276070664810406959
44849,-1712896181722331717
31999,6160604316669064276
55711,2159453652207379109
101297,-2808574213497921275
16239,5605492911282573086
102594,-9035036216671773755
82693,7619217564104514738
88071,4914266759057226474
9096,152352800926876655
36050,8686414936155932138
10915,-3015363231045449884
101525,5013660246439941385
89839,2565303469303267954
95295,-4569922410326812146
52952,8202783126889710373
92835,1329351928369410919
44841,8967919504577734219
33568,3539830174756975758
98793,3063493200834708976
71711,-1458164490521822568
64573,-2403452874916399039
46952,-1712896181722331717
74832,-353780818906547712
47850,5417279132934064505
38928,-8004198846979941011
88724,8683981428199685383
36910,1683454375152057810
26904,3699831204557262830
86151,7145819054788316148
40533,3727865831303637595
79458,-7649355737527757033
65059,1956458229884036205
100945,2565303469303267954
28920,1209332116115311423
72914,-2645221441811266631
91156,-3550353872690673413
28872,2682542051938284785
762,7794104932919316330
91884,2565303469303267954
83593,-9042413798396787948
18921,-4112454400544031260
37860,-8745811051950052309
35118,7448028171994182232
37857,-5196845835506268270
97265,-2021639785056156130
61797,2565446948063201173
97408,-4521597551334804325
58604,2303918895918055378
14003,-6963447684805685938
91773,3997670920335683902
21499,1121563121262518099
79651,-2941363925553602844
72628,8872491917601342765
38849,-5832437472351307267
20713,-2757752319025676389
60144,8580526542014501408
34437,-6373864905176102456
97130,3499781394483588345
95468,-1994133733110423237
93054,-6119768080231138936
20167,-683364490666194593
93158,5737357419019837356
44452,-8924913182635099054
65660,6832239871839020990
58989,-418653827651553669
82498,851389447913251761
63963,-8722674893581305840
85118,-6890157855782583695
97729,3920504487992629907
302,-2381139296261893825
9450,5537356333321186660
90553,-4334783225210359060
33239,3083181164817208170
2895,5777118496816300319
87103,-2249078176175455656
6815,4457497589447910041
84237,-4440982867465203900
70368,-4112454400544031260
20693,-1057353660390446818
5046,2073664595993280732
102081,2464716036417008662
32233,6564560681224024564
81980,7183662558825137953
15396,-4619669767719029161
87424,-2635022582732474549
93986,-8349043384220343818
98718,-4242809079004866403
10719,-1825900439301934907
35511,-1458164490521822568
97665,-5873228375753424828
58071,6822126727282573139
85647,3143055074840903161
84634,6438966082074254946
104249,5949466555052512144
29997,-9160107923892504780
8332,2432473839176515031
41335,3578924779948682780
71611,-5442486037453084878
92994,-548434012326625705
67508,-6282096463180941474
20769,1854870001031446901
5233,4217004183499480151
22599,3621526936765072394
76196,-7353071444399104995
37822,-461873173992656413
50028,-6622119240931692345
101827,2545662328813166680
39651,2303918895918055378
26055,3243206236681134474
64604,-2975571544228354549
74655,-3483780658133127817
46804,-758046644506254530
81652,-1039754170992088412
25280,7268888098615133048
54401,-1447165403638899297
13349,7020883769607640263
86168,6403468336259299107
79162,8995867397830558580
19098,8311269149156909162
64218,-2684119902359709182
9233,222426117795169519
92923,8722350207862096452
90037,-5556203959263784136
39781,8645524383107061177
6564,-8882770250049947369
19264,-7356004348417333110
16542,8380294571291117123
30990,4374234407321125781
47340,8451547862290188178
18109,2028439700127974367
61473,-9143940691955553537
22482,-6703148811279864055
439,6864486874992329382
82135,4600033249526433309
55467,4044053584629338399
65828,-2582260122061000362
18066,-7115658492767337211
58728,8905129862645685504
55898,9051354272893501801
43583,-7627901826790846344
99505,5124962604769664575
70522,-5004685171241030269
13252,-4281531822127531336
65769,434243098032598032
27709,-5308385478334142997
68422,-8473135198189335920
12489,-5379130548560705770
57825,529414226996447502
69460,8380294571291117123
82905,5340453155227731964
44798,-8467890521232764387
95704,6408537125999965064
25666,3336141298360054754
10752,-3409838051438929110
82251,-3888592097577243996
18153,2669698642005364052
66848,1306687869297145701
51914,6864486874992329382
76968,5001981219153843793
62160,563319425002408999
29753,5576827229183196726
55547,7149438038634919228
8031,-6944325760913386551
56909,-8373262275261375742
48821,-1639197028171918328
51158,2151617518968423998
74249,-9034424163051248761
74527,7705027857166020961
45460,-1388237786220717854
5739,7820144747786311446
94393,4851820884460821996
52911,3919044351930526588
29494,7282988408473322865
31977,-5661529682919566648
41127,-2516065919022820675
89646,7935107480750959586
36361,8237703781296016645
92321,-5261552087790692605
30370,9125295646932067094
50588,-5921389013237322403
581,-2251964857944339378
20425,-6622008480696630164
40336,-3259437292966242202
92914,-6172348761955347672
15571,9205506446654209803
21332,4197529052745376596
16486,-6888937392649135828
41474,3919044351930526588
96048,-6800904502589918131
84402,1010811914302046062
11805,3936602327655762738
99760,4668702048917563869
39707,-544911065883363550
39021,-2967278571656520634
75255,-1838464675882223026
54713,-5353639451015889676
77726,4034945161916855600
29622,7933960794823191597
93702,-3020972364340829909
75239,8505593918519238822
52666,-7451272223132728449
42713,-3208701965562958470
1579,-6622008480696630164
104178,7470085133238887068
4130,4683708587496993962
12374,6580631106970214777
30553,3371602535472631457
41720,1876173295326504650
11185,3576171337825849449
79241,8505405047744880428
2427,-4100922143394313886
23263,-2975571544228354549
72116,-8004198846979941011
48018,-3223808606755965117
79391,59206622124922351
80168,1322901923934138828
3025,-5177507526700406409
68024,-305756512197952997
81592,-6984513356320894917
69577,-7797172697363168311
65328,3892677756061532994
61172,-8153073942770086705
100173,242178907563581826
17553,3662328609270193848
16165,-7847246587015414182
78533,2817331036291394951
51603,-3680435144873561670
66675,7158440650791544629
99470,3585099805810582410
85029,-8153073942770086705
80783,5040222787718762658
98940,3510343547070951299
32223,215632420439296015
26383,5841723480357262126
83245,4660530392398117411
89215,-4808331332677919571
25631,7423386432754909863
15627,-1712896181722331717
15099,6372680771080558672
39991,4300111028252301909
93093,8348640048045660195
55036,6384053416461265385
32165,-7214605051269787113
38707,3143055074840903161
89565,-698549461582780732
77307,6412858415666462785
67702,-3660502476786143210
51236,-8594790256561433749
41852,426050158544370002
49871,5565656121327273169
99454,529414226996447502
103343,-5978355714825823406
27755,-4494147095404190941
10979,2367549638202275756
27914,6070050627365684546
90713,8580526542014501408
